Sentence,Label,EtiqManual
SELECT * FROM somewhere 3 SELECT * FROM damage,0,1
SELECT * FROM store FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM nuts,0,1
SELECT TOP 50 PERCENT * FROM today SELECT * FROM taught FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM improve,0,1
SELECT * FROM expect WHERE funny = 'wind' FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM pair WHERE identity NOT LIKE '[chain]%',0,1
SELECT AVG ( raise )  FROM declared  SELECT SUM ( tongue ) ,0,1
SELECT * FROM where WHERE add NOT LIKE 'engine%',0,1
SELECT * FROM excitement WHERE independent LIKE '%position%',0,1
"  SELECT * FROM won WHERE lucky IN  ( 'follow', 'gray', 'air' )  ",0,1
"  SELECT * FROM string WHERE stranger NOT IN  ( 'swim', 'art', 'arrive' )  ",0,1
SELECT * FROM calm WHERE plate IN  ( SELECT three FROM sun ) ,0,1
SELECT * FROM massage WHERE happened  BETWEEN 10 AND 20,0,1
"SELECT * FROM cow WHERE torn BETWEEN ""butter"" AND    ""refused""",0,1
SELECT * FROM ranch WHERE adult NOT BETWEEN 'pure' AND 'chamber',0,1
SELECT * FROM breakfast WHERE simplest BETWEEN taste09/01/1996plastic AND event15/31/1996because,0,1
SELECT AVG ( ate ) FROM herself SELECT SUM ( gain ) ,0,1
"  SELECT soilID AS ID, muscle AS many FROM band",0,1
"   SELECT desert, bell+ ', ' + immediately+ ' ' + fell+ ', ' + stairs AS lungs  FROM lift",0,1
"   SELECT final,new,key,manufacturing,happy     (  (  he JOIN potatoes ON process.no =  community.central )   INNER JOIN stoppedON Orders.pale =  mixture.highestID ) ",0,1
"  SELECT grandmother,headed,element FROM bright LEFT JOIN Orders ON wear.areID =  birds.frame ORDER BY customs.musical",0,1
SELECT butter ( s FROM neck RIGHT JOIN,0,1
" SELECT column_name ( s )  FROM usual,change",0,1
SELECT expect ( s )  FROM value SELECT breakfast FROM entire,0,1
SELECT face FROM captured UNION SELECT environment FROM night ORDER BY frequently,0,1
SELECT touch FROM dig UNION ALL SELECT skill FROM folks ORDER BY porch,0,1
"  SELECT late,six FROM total WHERE compass = 'call' UNION SELECT spread, bare FROM watch",0,1
"   SELECT Employees.according, COUNT ( Orders.gooseID )  AS scienceFROM    ( OrdersINNER JOIN frozen ON Orders.quiteID  =  Employees.cameID ) ",0,1
SELECT * FROM fifty FETCH FIRST 50 PERCENT ROWS ONLY,0,1
SELECT yourself FROM fair,0,1
FROM  ( SELECT DISTINCT band FROM page ) ,0,1
SELECT * FROM simple WHERE changing = 'like',0,1
SELECT * FROM although WHERE favorite = 'widely'  OR tone = 'country',0,1
SELECT * FROM sad WHERE    NOT dear = 'collect',0,1
SELECT * FROM reader WHERE will = 'boat'  AND  ( bare = 'vote' OR no = 'continued' ) ,0,1
SELECT * FROM negative ORDER BY smallest DESC,0,1
" SELECT * FROM felt ORDER BY mind ASC, buy DESC",0,1
"INSERT INTO unless ( by, chair, letter, porch, came, ready )  VALUES  ( 'lost', 'cause'. happy', 'swung', 'detail', 'being', 'needed' )  ",0,1
"   SELECT angry, men, money FROM section WHERE throat  IS NULL",0,1
"   SELECT willing, mice, intoFROM hurry WHERE pick  IS NOT NULL",0,1
 UPDATE once SET stay = 'smell'WHERE worth = 'dirt',0,1
SELECT * FROM generally,0,1
DELETE FROM electric WHERE remarkable = 'drew',0,1
DELETE FROM enemy,0,1
SELECT TOP 50 PERCENT * FROM finger,0,1
SELECT TOP 3 * FROM through WHERE anyone = 'turn',0,1
SELECT * FROM guide WHERE group = 'most' LIMIT 3,0,1
SELECT * FROM popular WHERE grandfather = 'after' FETCH FIRST 3 ROWS ONLY,0,1
SELECT MIN ( fighting )  AS send FROM automobile,0,1
SELECT TOP 3 * FROM everybody SELECT * FROM treated 3SELECT * FROM river,0,1
SELECT * FROM machinery 3 SELECT * FROM southern,0,1
SELECT * FROM charge FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM plural,0,1
SELECT TOP 50 PERCENT * FROM instrument SELECT * FROM news FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM electric,0,1
SELECT TOP 3 * FROM receive WHERE follow = 'riding' SELECT * FROM point,0,1
SELECT * FROM made WHERE group = 'crop' FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM method WHERE thought NOT LIKE '[police]%',0,1
SELECT AVG ( step ) FROM say SELECT SUM ( wife ) ,0,1
SELECT AVG ( agree ) FROM within,0,1
SELECT * FROM molecular WHERE porch NOT LIKE 'local%',0,1
SELECT * FROM help WHERE fought LIKE '%poor%',0,1
SELECT * FROM grandmother  WHERE fourth NOT LIKE '[previous]%',0,1
"  SELECT * FROM transportation WHERE failed IN  ( 'fish', 'record', 'happy' )  ",0,1
SELECT * FROM flight WHERE becoming BETWEEN 'copper' AND 'yard',0,1
SELECT * FROM check WHERE locate NOT BETWEEN 'increase' AND 'experience',0,1
SELECT * FROM naturally WHERE nearby BETWEEN provide09/01/1996trail AND symbol15/31/1996voyage,0,1
SELECT COUNT ( pack )  FROM someone,0,1
SELECT COUNT ( businessID ) FROM distant,0,1
SELECT * FROM population WHERE ground BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT consistID AS ID, orange AS volume FROM example",0,1
"  SELECT surfaceID AS ID, should AS immediately FROM afternoon",0,1
"  SELECT stairs AS cool, arrangement AS [truth]  FROM forget",0,1
"   SELECT hello, prove+ ', ' + listen+ ' ' + complete+ ', ' + calm AS consider  FROM bare",0,1
"   SELECT fifth,spirit,travel,color,running     (  (  finger JOIN command ON mouse.bone =  house.entirely )   INNER JOIN lakeON Orders.go =  mysterious.consistID ) ",0,1
"  SELECT laid,funny,once FROM lead LEFT JOIN Orders ON ready.pitchID =  tree.rise ORDER BY sure.came",0,1
SELECT worry ( s FROM balloon RIGHT JOIN,0,1
"  SELECT Orders.bearrID, Employees.climb, Employees.because FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.summerID ORDER BY Orders.runningID",0,1
SELECT work ( s )  FROM when FULL OUTER JOIN,0,1
SELECT tribe ( s )  FROM necessary UNION,0,1
SELECT captain ( s )  FROM blanket SELECT factory ( s ) ,0,1
SELECT whispered ( s )  FROM idea SELECT evening FROM beginning,0,1
SELECT largest FROM those UNION SELECT per FROM result ORDER BY pretty,0,1
SELECT accident FROM alive UNION ALL SELECT become FROM tool ORDER BY long,0,1
"  SELECT spell,change FROM was WHERE bread = 'mind' UNION SELECT concerned, success FROM straw",0,1
"   SELECT COUNT ( report ) , throat FROM task BY speech",0,1
"   SELECT Employees.highest, COUNT ( Orders.gentlyID )  AS slightlyFROM    ( OrdersINNER JOIN indeed ON Orders.seenID  =  Employees.grassID ) ",0,1
SELECT chosen FROM search,0,1
SELECT * FROM sell WHERE money = 'noted',0,1
SELECT * FROM tired WHERE west = 'been',0,1
SELECT * FROM experiment WHERE height = 'other'  AND City = 'red',0,1
SELECT * FROM nearly WHERE hang = 'paper'  OR term = 'golden',0,1
SELECT * FROM vegetable WHERE purpose = 'canal'  OR last = 'paint',0,1
SELECT * FROM tool WHERE    NOT afraid = 'company',0,1
SELECT * FROM center WHERE shells = 'will'  AND  ( state = 'large' OR lunch = 'model' ) ,0,1
SELECT * FROM bet WHERE NOT push = 'snow'  AND NOT near = 'could',0,1
SELECT * FROM sets ORDER BY enjoy,0,1
" SELECT * FROM our ORDER BY knew, phrase",0,1
"INSERT INTO fill ( flow, mighty, apple, combination, dance, allow )  VALUES  ( 'pile', 'birds'. detail', 'long', 'image', 'particles', 'have' )  ",0,1
"   SELECT chapter, fall, edge FROM its WHERE wall  IS NULL",0,1
"   SELECT copy, continued, futureFROM apartment WHERE growth  IS NOT NULL",0,1
"  UPDATE laid SET fuel =  'birds', City =  'won' WHERE carbon =  percent",0,1
 UPDATE is SET airplane = 'sister'WHERE broad = 'community',0,1
DELETE FROM belt WHERE also = 'information',0,1
SELECT * FROM  ( SELECT powerful FROM everyone ) ,0,1
SELECT TOP 3 * FROM practice,0,1
SELECT * FROM original 3,0,1
SELECT TOP 50 PERCENT * FROM necessary,0,1
SELECT TOP 3 * FROM announced WHERE bush = 'fireplace',0,1
SELECT MIN ( list )  AS enjoy FROM happened,0,1
SELECT * FROM  ( SELECT shown FROM anything ) ,0,1
SELECT TOP 3 * FROM sent SELECT * FROM evening 3SELECT * FROM cloud,0,1
SELECT * FROM dried 3 SELECT * FROM tall,0,1
SELECT TOP 50 PERCENT * FROM chamber SELECT * FROM land FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM triangle,0,1
SELECT TOP 3 * FROM know WHERE aloud = 'buffalo' SELECT * FROM hurt,0,1
SELECT * FROM floating WHERE floating = 'himself' FETCH FIRST 3 ROWS ONLY,0,1
SELECT COUNT ( continent ) FROM crack,0,1
SELECT AVG ( darkness ) FROM women,0,1
SELECT * FROM distant WHERE silent NOT LIKE 'many%',0,1
SELECT * FROM announced WHERE bite LIKE '%well%',0,1
SELECT * FROM practical  WHERE every NOT LIKE '[calm]%',0,1
"  SELECT * FROM sudden WHERE express IN  ( 'biggest', 'show', 'machinery' )  ",0,1
SELECT * FROM engineer WHERE different IN  ( SELECT ago FROM strong ) ,0,1
SELECT * FROM important WHERE news  BETWEEN 10 AND 20,0,1
"SELECT * FROM whom WHERE wait BETWEEN ""adventure"" AND    ""brave""",0,1
SELECT * FROM scientific WHERE year NOT BETWEEN 'where' AND 'yard',0,1
SELECT * FROM afraid WHERE changing BETWEEN body09/01/1996attack AND attention15/31/1996distance,0,1
SELECT COUNT ( represent )  FROM purple,0,1
SELECT COUNT ( highestID ) FROM cry,0,1
SELECT * FROM hold WHERE pass BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT substanceID AS ID, instant AS triangle FROM bush",0,1
"  SELECT shout AS pay, wish AS [breakfast]  FROM port",0,1
"   SELECT caught, win+ ', ' + seed+ ' ' + machinery+ ', ' + floor AS waste  FROM consider",0,1
"   SELECT modern,decide,dirt,easily,safety     (  (  frame JOIN acres ON crew.won =  bean.alike )   INNER JOIN ranON Orders.moon =  pot.columnID ) ",0,1
"  SELECT plant,name,earlier FROM space LEFT JOIN Orders ON cut.feltID =  taste.beginning ORDER BY tie.put",0,1
"  SELECT Orders.hiddenrID, Employees.bone, Employees.safe FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.planID ORDER BY Orders.frequentlyID",0,1
SELECT month ( s )  FROM on SELECT electricity ( s ) ,0,1
SELECT film ( s )  FROM getting UNION ALL,0,1
SELECT price ( s )  FROM office SELECT real FROM broad,0,1
SELECT purple FROM grabbed UNION SELECT tea FROM careful ORDER BY character,0,1
"   SELECT COUNT ( exactly ) , near FROM immediately BY road",0,1
"   SELECT Employees.lift, COUNT ( Orders.speechID )  AS potatoesFROM    ( OrdersINNER JOIN paper ON Orders.nervousID  =  Employees.primitiveID ) ",0,1
SELECT DISTINCT force FROM lonely,0,1
SELECT * FROM agree WHERE impossible = 'fur',0,1
SELECT * FROM birds  WHERE sum = substance,0,1
SELECT * FROM job WHERE soap = 'what'  AND City = 'chose',0,1
SELECT * FROM grown WHERE automobile = 'milk'  OR control = 'wild',0,1
SELECT * FROM bush WHERE enter = 'hundred'  OR coming = 'mud',0,1
SELECT * FROM bank WHERE    NOT word = 'evidence',0,1
SELECT * FROM nearer WHERE sitting = 'upward'  AND  ( tree = 'list' OR rope = 'body' ) ,0,1
SELECT * FROM older WHERE NOT regular = 'lead'  AND NOT clearly = 'straw',0,1
SELECT * FROM honor ORDER BY angry DESC,0,1
" SELECT * FROM solid ORDER BY captured, nest",0,1
"INSERT INTO fire ( very, shout, string, lips, dollar, was )  VALUES  ( 'completely', 'flow'. border', 'acres', 'jungle', 'captain', 'blew' )  ",0,1
"   SELECT opposite, situation, foot FROM soft WHERE buffalo  IS NULL",0,1
"   SELECT habit, gun, directlyFROM wise WHERE strip  IS NOT NULL",0,1
"  UPDATE plant SET form =  'blanket', City =  'pound' WHERE hand =  flat",0,1
 UPDATE tune SET alphabet = 'fought'WHERE spent = 'seed',0,1
DELETE FROM goose WHERE note = 'announced',0,1
DELETE FROM statement,0,1
SELECT TOP 3 * FROM organized,0,1
SELECT TOP 3 * FROM circle WHERE fed = 'sport',0,1
SELECT * FROM calm WHERE metal = 'remove' LIMIT 3,0,1
SELECT * FROM worker WHERE heading = 'due' FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM  ( SELECT forgotten FROM popular ) ,0,1
SELECT TOP 3 * FROM difficulty SELECT * FROM music 3SELECT * FROM mother,0,1
SELECT * FROM build FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM sleep,0,1
SELECT TOP 3 * FROM name WHERE tiny = 'ice' SELECT * FROM gain,0,1
SELECT * FROM introduced WHERE next = 'swung' FETCH FIRST 3 ROWS ONLY,0,1
SELECT * FROM first WHERE select NOT LIKE '[surrounded]%',0,1
SELECT * FROM serve WHERE been NOT LIKE 'development%',0,1
SELECT * FROM through WHERE vegetable LIKE '%universe%',0,1
"  SELECT * FROM wood WHERE empty IN  ( 'stay', 'scale', 'beginning' )  ",0,1
"  SELECT * FROM ball WHERE feel NOT IN  ( 'share', 'each', 'baseball' )  ",0,1
SELECT * FROM gulf WHERE stream IN  ( SELECT flame FROM got ) ,0,1
SELECT * FROM pink WHERE string BETWEEN 'land' AND 'bat',0,1
SELECT * FROM complete WHERE ride NOT BETWEEN 'proper' AND 'fall',0,1
SELECT * FROM necessary WHERE due BETWEEN thee09/01/1996window AND led15/31/1996stone,0,1
SELECT COUNT ( union )  FROM folks,0,1
SELECT COUNT ( tinID ) FROM satisfied,0,1
"  SELECT placeID AS ID, fix AS held FROM early",0,1
"  SELECT fruitID AS ID, aware AS select FROM society",0,1
"   SELECT even, bus+ ', ' + shoulder+ ' ' + flew+ ', ' + there AS oil  FROM flight",0,1
"   SELECT full,trail,oldest,to,zipper     (  (  suddenly JOIN worried ON mood.slipped =  themselves.problem )   INNER JOIN ourselvesON Orders.moment =  give.shorterID ) ",0,1
SELECT nails ( s )  FROM sick LEFT JOIN,0,1
"  SELECT negative,but,seldom FROM social LEFT JOIN Orders ON forward.mainlyID =  continent.myself ORDER BY business.temperature",0,1
SELECT wheel FROM taken UNION SELECT grandmother FROM until ORDER BY colony,0,1
"  SELECT until,bill FROM chamber WHERE system = 'voice' UNION SELECT only, pay FROM battle",0,1
"   SELECT COUNT ( promised ) , forth FROM friend BY card",0,1
SELECT * FROM equator FETCH FIRST 50 PERCENT ROWS ONLY,0,1
SELECT shape FROM kill,0,1
SELECT DISTINCT consonant FROM ago,0,1
FROM  ( SELECT DISTINCT adult FROM show ) ,0,1
SELECT * FROM till  WHERE certain = leaf,0,1
SELECT * FROM new WHERE cloth = 'daughter'  AND City = 'given',0,1
SELECT * FROM made WHERE who = 'private'  OR driven = 'upper',0,1
SELECT * FROM mix WHERE    NOT die = 'ask',0,1
SELECT * FROM happy WHERE longer = 'chest'  AND  ( doing = 'torn' OR horn = 'us' ) ,0,1
SELECT * FROM movement WHERE NOT pour = 'because'  AND NOT being = 'foreign',0,1
SELECT * FROM near ORDER BY zipper,0,1
" SELECT * FROM close ORDER BY bite ASC, heart DESC",0,1
"INSERT INTO fact ( difficult, wherever, movie, page, twice, mistake )  VALUES  ( 'collect', 'park'. room', 'army', 'grow', 'shall', 'board' )  ",0,1
"   SELECT anybody, dish, forestFROM coal WHERE apartment  IS NOT NULL",0,1
"  UPDATE through SET count =  'piano', City =  'plane' WHERE chief =  simple",0,1
 UPDATE serve SET official = 'colony'WHERE labor = 'dark',0,1
SELECT our ( s )  FROM cut,0,1
SELECT * FROM  ( SELECT machine FROM combine ) ,0,1
SELECT * FROM bone FETCH FIRST 3 ROWS ONLY,0,1
SELECT TOP 50 PERCENT * FROM form,0,1
SELECT * FROM climate WHERE done = 'boat' FETCH FIRST 3 ROWS ONLY,0,1
SELECT MIN ( piano )  AS voyage FROM experiment,0,1
SELECT * FROM  ( SELECT porch FROM studied ) ,0,1
SELECT * FROM heat 3 SELECT * FROM whenever,0,1
SELECT TOP 50 PERCENT * FROM officer SELECT * FROM single FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM move,0,1
SELECT TOP 3 * FROM careful WHERE interest = 'beyond' SELECT * FROM fence,0,1
SELECT * FROM team WHERE corn = 'lose' LIMIT 3,0,1
SELECT * FROM yourself WHERE favorite NOT LIKE '[farmer]%',0,1
SELECT AVG ( indicate ) FROM composed SELECT SUM ( forty ) ,0,1
SELECT AVG ( threw )  FROM thing  SELECT SUM ( fair ) ,0,1
SELECT COUNT ( major ) FROM sets,0,1
SELECT * FROM price WHERE choice LIKE '%wrapped%',0,1
SELECT * FROM wore  WHERE beyond NOT LIKE '[beneath]%',0,1
"  SELECT * FROM find WHERE barn IN  ( 'put', 'war', 'opinion' )  ",0,1
"  SELECT * FROM friend WHERE castle NOT IN  ( 'recall', 'post', 'four' )  ",0,1
SELECT * FROM ship WHERE giant IN  ( SELECT softly FROM first ) ,0,1
SELECT * FROM color WHERE rush  BETWEEN 10 AND 20,0,1
SELECT * FROM vapor WHERE Price NOT BETWEEN 10 AND 20,0,1
SELECT * FROM ever WHERE voyage BETWEEN 'ground' AND 'shelf',0,1
SELECT * FROM connected WHERE donkey NOT BETWEEN 'save' AND 'angle',0,1
SELECT * FROM vessels WHERE phrase BETWEEN oxygen09/01/1996mice AND thou15/31/1996airplane,0,1
SELECT COUNT ( factorID ) FROM gold,0,1
SELECT * FROM sat WHERE giving BETWEEN '1996-07-01' AND '1996-07-31',0,1
"  SELECT bite AS born, trace AS [to]  FROM speed",0,1
"   SELECT fastened, curious+ ', ' + after+ ' ' + hole+ ', ' + jungle AS safety  FROM hold",0,1
"   SELECT zero,plenty,dress,temperature,nails     (  (  cotton JOIN where ON opportunity.bag =  similar.grass )   INNER JOIN coatON Orders.caught =  shot.gooseID ) ",0,1
SELECT castle ( s )  FROM with LEFT JOIN,0,1
"  SELECT suddenly,chair,escape FROM chosen LEFT JOIN Orders ON potatoes.establishID =  steep.people ORDER BY beat.flow",0,1
SELECT composed ( s )  FROM how FULL OUTER JOIN,0,1
SELECT congress ( s )  FROM contrast UNION,0,1
SELECT neighbor ( s )  FROM wide UNION ALL,0,1
SELECT said FROM cloud UNION ALL SELECT rocket FROM satisfied ORDER BY new,0,1
"  SELECT equally,other FROM porch WHERE make = 'threw' UNION SELECT exclaimed, engine FROM gray",0,1
"   SELECT COUNT ( night ) , recall FROM society BY obtain",0,1
SELECT year FROM sand,0,1
FROM  ( SELECT DISTINCT owner FROM ball ) ,0,1
SELECT * FROM torn,0,1
SELECT * FROM exclaimed WHERE laid = 'darkness',0,1
SELECT * FROM border  WHERE mighty = shallow,0,1
SELECT * FROM anywhere WHERE black = 'impossible'  OR become = 'substance',0,1
SELECT * FROM grew WHERE lion = 'diameter'  OR attempt = 'broken',0,1
SELECT * FROM fifth WHERE rocket = 'power'  AND  ( mighty = 'zoo' OR heart = 'sharp' ) ,0,1
SELECT * FROM angle WHERE NOT how = 'off'  AND NOT uncle = 'call',0,1
" SELECT * FROM coal ORDER BY closer, essential",0,1
"INSERT INTO my ( beneath, clock, worth, cannot, how, bear )  VALUES  ( 'flame', 'knew'. save', 'opinion', 'smoke', 'satisfied', 'model' )  ",0,1
"   SELECT history, occur, serious FROM door WHERE field  IS NULL",0,1
"   SELECT report, rod, shownFROM speech WHERE bell  IS NOT NULL",0,1
"  UPDATE personal SET tomorrow =  'whose', City =  'partly' WHERE cloud =  fun",0,1
 UPDATE choose SET promised = 'curve'WHERE ocean = 'social',0,1
SELECT * FROM memory,0,1
DELETE FROM dozen WHERE claws = 'work',0,1
SELECT * FROM spite FETCH FIRST 50 PERCENT ROWS ONLY,0,1
SELECT TOP 3 * FROM bottle WHERE easy = 'settlers',0,1
SELECT * FROM generally WHERE master = 'right' FETCH FIRST 3 ROWS ONLY,0,1
SELECT MIN ( property )  AS attempt FROM explore,0,1
SELECT * FROM  ( SELECT appropriate FROM work ) ,0,1
SELECT TOP 3 * FROM could SELECT * FROM pressure 3SELECT * FROM seen,0,1
SELECT TOP 50 PERCENT * FROM railroad SELECT * FROM opposite FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pink,0,1
SELECT * FROM adventure FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM education,0,1
SELECT TOP 3 * FROM fireplace WHERE value = 'least' SELECT * FROM frame,0,1
SELECT * FROM wife WHERE slight = 'operation' LIMIT 3,0,1
SELECT * FROM diagram WHERE string = 'bicycle' FETCH FIRST 3 ROWS ONLY,0,1
SELECT AVG ( recently ) FROM government,0,1
SELECT * FROM stream WHERE aware NOT LIKE '[wrapped]%',0,1
SELECT * FROM television WHERE yesterday NOT LIKE 'other%',0,1
SELECT * FROM related WHERE along LIKE '%income%',0,1
"  SELECT * FROM change WHERE newspaper IN  ( 'caught', 'ahead', 'pie' )  ",0,1
"  SELECT * FROM balloon WHERE process NOT IN  ( 'orbit', 'huge', 'stick' )  ",0,1
"SELECT * FROM pole WHERE fifty BETWEEN ""floor"" AND    ""neck""",0,1
SELECT * FROM pot WHERE bring NOT BETWEEN 'crowd' AND 'dry',0,1
SELECT * FROM biggest WHERE entirely BETWEEN lay09/01/1996flight AND curious15/31/1996limited,0,1
SELECT AVG ( manufacturing ) FROM valley SELECT SUM ( see ) ,0,1
SELECT COUNT ( method )  FROM fort,0,1
"  SELECT anyID AS ID, famous AS image FROM service",0,1
"  SELECT color AS enjoy, broke AS [both]  FROM television",0,1
SELECT importance ( s ) FROM carried INNER JOIN,0,1
"  SELECT dangerous,thin,leaving FROM cow LEFT JOIN Orders ON chamber.wireID =  coast.needle ORDER BY eat.could",0,1
"  SELECT Orders.primitiverID, Employees.fair, Employees.brief FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.identityID ORDER BY Orders.neighborhoodID",0,1
" SELECT column_name ( s )  FROM equal,bet",0,1
SELECT contain ( s )  FROM hurt SELECT chair ( s ) ,0,1
SELECT slave ( s )  FROM important UNION ALL,0,1
SELECT hot ( s )  FROM distant SELECT rose FROM area,0,1
SELECT officer FROM garden UNION SELECT full FROM obtain ORDER BY captain,0,1
SELECT sight FROM nine UNION ALL SELECT knew FROM lie ORDER BY aside,0,1
"  SELECT dug,pole FROM art WHERE using = 'lying' UNION SELECT total, thrown FROM friendly",0,1
